sample_order,score,sample_time,evaluate_time,is_duplicate,dedup_level,dedup_time_ms
109,-439.8,25.046670973300934,9.332767963409424,False,None,3.37
110,,33.49640250205994,0.0,True,1,4.69
111,-291.2,33.49640250205994,44.840447187423706,False,None,24.06
112,,33.49640250205994,0.0,True,1,1.45
113,,33.49640250205994,0.0,True,1,1.48
114,,38.80000627040863,0.0,True,1,3.7
115,,38.80000627040863,0.0,True,1,2.42
116,,38.80000627040863,0.0,True,1,2.35
117,,38.80000627040863,0.0,True,1,2.15
118,,38.537637412548065,0.0,True,1,4.26
119,,38.537637412548065,0.0,True,1,3.64
120,,38.537637412548065,0.0,True,1,3.42
121,,38.537637412548065,0.0,True,1,2.68
122,-323.25,29.017101049423218,9.29612112045288,False,None,8.59
123,,29.017101049423218,0.0,True,1,5.3
124,-474.4,29.017101049423218,6.585821151733398,False,None,2.68
125,-500.0,29.017101049423218,6.673379898071289,False,None,3.05
126,-249.3,33.69067049026489,8.230260848999023,False,None,15.33
127,,33.69067049026489,0.0,True,1,3.66
128,-307.1,33.69067049026489,12.298952341079712,False,None,3.39
129,,33.69067049026489,600.0992381572723,False,None,4.44
130,,36.065450727939606,0.0,True,1,5.47
131,,36.065450727939606,0.0,True,1,3.83
132,-351.85,36.065450727939606,17.829232931137085,False,None,21.14
133,-225.2,36.065450727939606,274.38978910446167,False,None,10.74
134,-212.0,35.549759685993195,6.2655370235443115,False,None,8.79
135,,35.549759685993195,0.0,True,1,1.32
136,,35.549759685993195,0.0,True,1,1.98
137,-405.9,35.549759685993195,2.9808859825134277,False,None,2.07
138,,39.23982846736908,0.0,True,1,4.53
139,,39.23982846736908,0.0,True,1,3.28
140,,39.23982846736908,0.0,True,1,3.23
141,,39.23982846736908,0.0,True,1,2.98
142,,38.81270897388458,0.0,True,1,4.27
143,,38.81270897388458,0.0,True,1,3.7
144,,38.81270897388458,0.0,True,1,3.58
145,,38.81270897388458,0.0,True,1,2.58
146,,38.45022922754288,0.0,True,1,4.72
147,,38.45022922754288,0.0,True,1,2.96
148,,38.45022922754288,0.0,True,1,2.35
149,-229.65,38.45022922754288,38.485552072525024,False,None,8.3
150,-213.1,29.060493528842926,4.455546855926514,False,None,9.42
151,-212.15,29.060493528842926,3.38417387008667,False,None,4.0
152,-212.1,29.060493528842926,3.748584747314453,False,None,4.27
153,-214.0,29.060493528842926,3.8340559005737305,False,None,3.28
